,PP_SA_min_eigenvalue,PP_SA_eigenval_prob,PP_SA_yi,PP_SA_xij,PP_SA_runtime,PP_SA_assignment,PP_SA_real_weights_sum,PP_SA_placed_weights_sum,PP_SA_used_items,PP_SA_feasible,PP_SA_reason,PP_SA_penalties_dict_A,PP_SA_penalties_dict_B
37,1.700000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",4069.592237,"[('0', 8), ('1', 13), ('2', 8), ('3', 5), ('4', 8), ('5', 7), ('6', 12), ('7', 17)]",53,78,"[6, 0, 7, 3, 7, 3, 2, 3, 4, 1, 4, 5]",False,"['real_weights_sum:53 != placed_weights_sum:78; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.050000
38,2.250000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",5156.440973,"[('0', 13), ('1', 9), ('2', 9), ('3', 10), ('4', 17), ('5', 6), ('6', 14), ('7', 20), ('8', 9)]",62,107,"[0, 3, 2, 1, 0, 8, 2, 3, 4, 7, 8, 2, 5, 6, 7]",False,"['real_weights_sum:62 != placed_weights_sum:107; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.050000
39,2.250000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '7']",6807.364702,"[('0', 7), ('1', 15), ('2', 9), ('3', 9), ('4', 9), ('5', 18), ('7', 17), ('8', 9), ('9', 17)]",65,110,"[4, 4, 9, 7, 8, 1, 7, 0, 3, 5, 6, 2, 5, 0, 2, 9]",False,"['real_weights_sum:65 != placed_weights_sum:110; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.050000
0,0.300000,0.001000,['1'],['1'],1093.243361,"[('1', 18)]",18,18,"[0, 1, 2]",False,['Some bins are overfilled; '],0.100000,0.100000
1,0.400000,0.001000,"['3', '0']","['3', '0']",1554.204702,"[('0', 7), ('3', 16)]",23,23,"[0, 1, 2, 3]",False,['Some bins are overfilled; '],0.100000,0.100000
2,0.800000,0.001000,"['4', '3', '2', '1']","['4', '3', '2', '1']",2066.245079,"[('1', 11), ('2', 7), ('3', 9), ('4', 11)]",31,38,"[1, 3, 2, 4, 0, 2]",False,"['real_weights_sum:31 != placed_weights_sum:38; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
3,0.900000,0.001000,"['2', '3', '4', '0']","['2', '3', '4', '0']",3746.072054,"[('0', 6), ('2', 10), ('3', 4), ('4', 8)]",33,28,"[0, 2, 3, 4, 5]",False,['real_weights_sum:33 != placed_weights_sum:28; '],0.100000,0.100000
4,1.700000,0.001000,"['4', '2', '3', '0', '6']","['4', '2', '3', '0', '6']",3646.554947,"[('0', 6), ('2', 16), ('3', 14), ('4', 14), ('6', 20)]",48,70,"[5, 0, 4, 2, 3, 0, 1, 1, 3, 4]",False,"['real_weights_sum:48 != placed_weights_sum:70; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
5,1.300000,0.001000,"['1', '2', '3', '5', '0', '6', '7']","['1', '2', '3', '5', '0', '6', '7']",4343.241453,"[('0', 5), ('1', 4), ('2', 10), ('3', 4), ('5', 10), ('6', 10), ('7', 8)]",38,51,"[4, 5, 1, 4, 5, 2, 7, 3, 6, 0, 3]",False,"['real_weights_sum:38 != placed_weights_sum:51; ', 'Some items are used multiple times.']",0.100000,0.100000
6,2.000000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6']","['1', '4', '8', '2', '3', '0', '5', '6']",6393.644571,"[('0', 5), ('1', 13), ('2', 8), ('3', 16), ('4', 8), ('5', 8), ('6', 15), ('8', 8)]",52,81,"[1, 6, 7, 2, 0, 1, 5, 2, 6, 3, 4, 5, 3, 8]",False,"['real_weights_sum:52 != placed_weights_sum:81; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
7,2.900000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '7']","['1', '4', '8', '2', '3', '0', '5', '7']",5825.344563,"[('0', 15), ('1', 16), ('2', 27), ('3', 7), ('4', 18), ('5', 18), ('7', 7), ('8', 9)]",65,117,"[5, 8, 2, 3, 9, 0, 5, 6, 7, 3, 0, 1, 8, 4, 7, 1, 2, 9]",False,"['real_weights_sum:65 != placed_weights_sum:117; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
8,0.300000,0.003000,"['0', '1']","['0', '1']",1063.265800,"[('0', 12), ('1', 7)]",19,19,"[0, 1, 2]",False,['Some bins are overfilled; '],0.100000,0.100000
9,0.500000,0.001000,"['3', '0']","['3', '0']",1537.371874,"[('0', 10), ('3', 6)]",25,16,"[1, 3, 0]",False,['real_weights_sum:25 != placed_weights_sum:16; '],0.100000,0.100000
10,0.500000,0.001000,"['2', '0', '1']","['2', '0', '1']",2363.686323,"[('0', 11), ('1', 17), ('2', 5)]",33,33,"[2, 3, 0, 4, 1]",False,['Some bins are overfilled; '],0.100000,0.100000
11,1.200000,0.001000,"['4', '5', '3', '1']","['4', '5', '3', '1']",3704.217434,"[('1', 16), ('3', 19), ('4', 8), ('5', 15)]",43,58,"[0, 3, 1, 4, 5, 1, 2, 4]",False,"['real_weights_sum:43 != placed_weights_sum:58; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
12,1.800000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",3302.227736,"[('0', 7), ('1', 15), ('2', 6), ('3', 9), ('4', 15), ('5', 17), ('6', 6)]",50,75,"[2, 0, 3, 3, 5, 2, 6, 0, 6, 1]",False,"['real_weights_sum:50 != placed_weights_sum:75; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
13,1.800000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",4121.983528,"[('0', 12), ('1', 7), ('2', 4), ('3', 5), ('4', 6), ('5', 11), ('6', 14), ('7', 7)]",49,66,"[1, 4, 3, 7, 6, 1, 5, 6, 2, 5, 0]",False,"['real_weights_sum:49 != placed_weights_sum:66; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
14,2.200000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",6231.073618,"[('0', 5), ('1', 12), ('2', 4), ('3', 8), ('4', 16), ('5', 15), ('6', 9), ('7', 8), ('8', 9)]",61,86,"[5, 7, 8, 2, 2, 7, 0, 3, 0, 4, 1, 4, 1]",False,"['real_weights_sum:61 != placed_weights_sum:86; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
15,3.300000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '6', '7']",5642.940283,"[('0', 12), ('1', 8), ('2', 12), ('3', 8), ('4', 15), ('5', 16), ('6', 11), ('7', 17), ('8', 9), ('9', 14)]",71,122,"[2, 7, 8, 2, 7, 0, 4, 5, 6, 7, 4, 9, 3, 8, 3, 1, 6]",False,"['real_weights_sum:71 != placed_weights_sum:122; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
16,0.300000,0.003000,"['0', '1']","['0', '1']",1057.296515,"[('0', 12), ('1', 7)]",19,19,"[0, 1, 2]",False,['Some bins are overfilled; '],0.100000,0.100000
17,0.400000,0.002000,"['2', '3', '0']","['2', '3', '0']",1554.423571,"[('0', 13), ('2', 5), ('3', 5)]",23,23,"[0, 1, 3, 2]",False,['Some bins are overfilled; '],0.100000,0.100000
18,0.700000,0.001000,"['4', '3', '2']","['4', '3', '2']",2937.989950,"[('2', 8), ('3', 11), ('4', 6)]",30,25,"[4, 1, 2, 3]",False,"['real_weights_sum:30 != placed_weights_sum:25; ', 'Some bins are overfilled; ']",0.100000,0.100000
19,1.300000,0.001000,"['4', '2', '3', '0', '5']","['4', '2', '3', '0', '5']",3075.420380,"[('0', 8), ('2', 14), ('3', 9), ('4', 11), ('5', 14)]",42,56,"[4, 2, 5, 1, 0, 3, 0, 4]",False,"['real_weights_sum:42 != placed_weights_sum:56; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
20,1.400000,0.001000,"['1', '4', '5', '3', '6']","['1', '4', '5', '3', '6']",3406.695604,"[('1', 9), ('3', 12), ('4', 14), ('5', 16), ('6', 10)]",44,61,"[1, 3, 5, 2, 4, 6, 0, 3, 5, 6]",False,"['real_weights_sum:44 != placed_weights_sum:61; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
21,2.100000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",4092.153549,"[('0', 18), ('1', 13), ('2', 6), ('3', 15), ('4', 13), ('5', 4), ('6', 8)]",52,77,"[4, 5, 7, 1, 2, 3, 4, 6, 6, 7, 5, 0]",False,"['real_weights_sum:52 != placed_weights_sum:77; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
22,2.700000,0.001000,"['4', '2', '0', '5', '6', '7']","['4', '2', '0', '5', '6', '7']",6096.955538,"[('0', 15), ('2', 14), ('4', 14), ('5', 20), ('6', 16), ('7', 24)]",64,103,"[4, 6, 0, 5, 3, 5, 1, 2, 6, 1, 7, 0, 4, 6]",False,"['real_weights_sum:64 != placed_weights_sum:103; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
23,2.500000,0.001000,"['9', '1', '4', '8', '3', '5', '0', '6']","['9', '1', '4', '8', '3', '5', '0', '6']",6153.849125,"[('0', 5), ('1', 12), ('3', 13), ('4', 7), ('5', 11), ('6', 14), ('8', 11), ('9', 10)]",51,83,"[7, 6, 8, 0, 1, 4, 5, 3, 7, 3, 4, 9, 0, 8, 2, 8]",False,"['real_weights_sum:51 != placed_weights_sum:83; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
24,0.300000,0.002000,['2'],['2'],1067.382097,"[('2', 17)]",17,17,"[0, 1, 2]",False,['Some bins are overfilled; '],0.100000,0.100000
25,0.400000,0.001000,"['2', '0', '1']","['2', '0', '1']",1963.326693,"[('0', 8), ('1', 7), ('2', 10)]",25,25,"[0, 2, 1, 3]",True,[],0.100000,0.100000
26,0.500000,0.001000,"['4', '3', '2', '1']","['4', '3', '2', '1']",2960.549593,"[('1', 4), ('2', 6), ('3', 15), ('4', 7)]",32,32,"[4, 0, 1, 2, 3]",False,['Some bins are overfilled; '],0.100000,0.100000
27,1.400000,0.001000,"['1', '2', '3', '5', '0']","['1', '2', '3', '5', '0']",2557.487726,"[('0', 18), ('1', 6), ('2', 8), ('3', 14), ('5', 15)]",46,61,"[3, 4, 5, 2, 1, 5, 0, 3]",False,"['real_weights_sum:46 != placed_weights_sum:61; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
28,1.200000,0.001000,"['1', '3', '5', '0', '6']","['1', '3', '5', '0', '6']",3455.540657,"[('0', 4), ('1', 9), ('3', 15), ('5', 10), ('6', 17)]",40,55,"[1, 5, 0, 1, 6, 2, 6, 0, 3, 4]",False,"['real_weights_sum:40 != placed_weights_sum:55; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
29,1.800000,0.001000,"['1', '4', '2', '5', '0', '6', '7']","['1', '4', '2', '5', '0', '6', '7']",4395.414114,"[('0', 17), ('1', 13), ('2', 7), ('4', 15), ('5', 13), ('6', 12), ('7', 8)]",57,85,"[1, 4, 3, 5, 0, 2, 4, 5, 7, 2, 6, 7]",False,"['real_weights_sum:57 != placed_weights_sum:85; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
30,2.100000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",5972.828865,"[('0', 9), ('1', 9), ('2', 5), ('3', 5), ('4', 17), ('5', 13), ('6', 9), ('7', 4), ('8', 9)]",53,80,"[3, 3, 8, 5, 0, 1, 6, 4, 6, 4, 2, 1, 7]",False,"['real_weights_sum:53 != placed_weights_sum:80; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
31,3.800000,0.001000,"['9', '1', '4', '8', '2', '3', '0', '5', '7']","['9', '1', '4', '8', '2', '3', '0', '5', '7']",5424.350739,"[('0', 16), ('1', 25), ('2', 8), ('3', 9), ('4', 9), ('5', 8), ('7', 15), ('8', 13), ('9', 14)]",76,117,"[3, 5, 0, 5, 8, 6, 5, 9, 2, 4, 8, 1, 3, 0, 7]",False,"['real_weights_sum:76 != placed_weights_sum:117; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
32,0.300000,0.001000,"['2', '0']","['2', '0']",1102.334499,"[('0', 5), ('2', 13)]",18,18,"[0, 1, 2]",False,['Some bins are overfilled; '],0.100000,0.100000
33,0.400000,0.001000,"['3', '1']","['3', '1']",2554.646492,"[('1', 8), ('3', 15)]",23,23,"[1, 0, 2, 3]",False,['Some bins are overfilled; '],0.100000,0.100000
34,0.600000,0.001000,"['2', '4', '0', '1']","['2', '4', '0', '1']",2419.659853,"[('0', 12), ('1', 6), ('2', 9), ('4', 4)]",31,31,"[2, 3, 0, 1, 4]",False,['Some bins are overfilled; '],0.100000,0.100000
35,0.900000,0.001000,"['4', '5', '3', '1']","['4', '5', '3', '1']",2668.458462,"[('1', 8), ('3', 4), ('4', 14), ('5', 17)]",40,43,"[2, 0, 2, 5, 3, 4]",False,"['real_weights_sum:40 != placed_weights_sum:43; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
36,1.800000,0.001000,"['1', '4', '2', '3', '0', '5', '6']","['1', '4', '2', '3', '0', '5', '6']",3268.651009,"[('0', 8), ('1', 12), ('2', 6), ('3', 6), ('4', 17), ('5', 17), ('6', 9)]",52,75,"[6, 2, 3, 1, 1, 0, 4, 5, 6, 5]",False,"['real_weights_sum:52 != placed_weights_sum:75; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
37,2.000000,0.001000,"['1', '4', '2', '3', '0', '5', '6', '7']","['1', '4', '2', '3', '0', '5', '6', '7']",5061.955452,"[('0', 17), ('1', 8), ('2', 16), ('3', 9), ('4', 7), ('5', 8), ('6', 12), ('7', 12)]",53,89,"[1, 4, 5, 3, 0, 6, 1, 2, 0, 2, 7, 5, 6]",False,"['real_weights_sum:53 != placed_weights_sum:89; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
38,2.200000,0.001000,"['1', '4', '8', '2', '3', '0', '5', '6', '7']","['1', '4', '8', '2', '3', '0', '5', '6', '7']",5268.207788,"[('0', 9), ('1', 9), ('2', 10), ('3', 4), ('4', 16), ('5', 9), ('6', 8), ('7', 19), ('8', 9)]",62,93,"[2, 1, 0, 8, 6, 2, 5, 7, 3, 3, 4, 8, 7]",False,"['real_weights_sum:62 != placed_weights_sum:93; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
39,3.000000,0.001000,"['8', '4', '2', '3', '0', '5', '6', '7']","['8', '4', '2', '3', '0', '5', '6', '7']",5749.696970,"[('0', 13), ('2', 19), ('3', 17), ('4', 11), ('5', 9), ('6', 14), ('7', 14), ('8', 7)]",65,104,"[2, 3, 3, 4, 9, 5, 7, 8, 1, 6, 0, 5, 6, 0, 8, 4]",False,"['real_weights_sum:65 != placed_weights_sum:104; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.100000
0,0.300000,0.002000,[],[],1707.331896,[],18,0,[],False,['real_weights_sum:18 != placed_weights_sum:0; '],0.100000,0.500000
1,0.600000,0.001000,[],"['0', '1']",2272.084236,"[('0', 9), ('1', 7)]",23,16,"[1, 2, 0]",False,"['yi:0 != xij:2; ', 'real_weights_sum:23 != placed_weights_sum:16; ']",0.100000,0.500000
2,1.100000,0.001000,[],"['2', '3', '0', '1']",2093.516827,"[('0', 4), ('1', 7), ('2', 4), ('3', 7)]",31,22,"[1, 2, 0, 3]",False,"['yi:0 != xij:4; ', 'real_weights_sum:31 != placed_weights_sum:22; ']",0.100000,0.500000
3,1.500000,0.001000,['1'],"['4', '3', '1']",2763.439894,"[('1', 10), ('3', 9), ('4', 10)]",33,29,"[2, 3, 1, 4, 0, 4]",False,"['yi:1 != xij:3; ', 'real_weights_sum:33 != placed_weights_sum:29; ', 'Some items are used multiple times.']",0.100000,0.500000
4,2.800000,0.001000,['3'],"['1', '2', '3', '5', '0', '6']",3324.778557,"[('0', 6), ('1', 8), ('2', 6), ('3', 20), ('5', 8), ('6', 8)]",48,56,"[6, 4, 5, 0, 3, 5, 2, 0]",False,"['yi:1 != xij:6; ', 'real_weights_sum:48 != placed_weights_sum:56; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
5,2.100000,0.001000,[],"['2', '3', '0', '5', '6', '7']",5728.073835,"[('0', 10), ('2', 8), ('3', 5), ('5', 6), ('6', 10), ('7', 10)]",38,49,"[1, 4, 3, 7, 4, 6, 0, 6, 2, 5]",False,"['yi:0 != xij:6; ', 'real_weights_sum:38 != placed_weights_sum:49; ', 'Some items are used multiple times.']",0.100000,0.500000
6,3.900000,0.001000,['2'],"['1', '4', '2', '3', '0', '5', '6', '7']",5167.658091,"[('0', 4), ('1', 7), ('2', 21), ('3', 8), ('4', 11), ('5', 5), ('6', 9), ('7', 12)]",52,77,"[3, 4, 2, 6, 7, 2, 0, 8, 7, 1, 5, 2, 5]",False,"['yi:1 != xij:8; ', 'real_weights_sum:52 != placed_weights_sum:77; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
7,5.400000,0.001000,"['4', '9', '0']","['9', '8', '4', '2', '3', '0', '5']",6886.837244,"[('0', 14), ('2', 4), ('3', 9), ('4', 23), ('5', 10), ('8', 16), ('9', 14)]",65,90,"[2, 4, 9, 2, 9, 2, 5, 7, 6, 8, 3, 5, 0, 5]",False,"['yi:3 != xij:7; ', 'real_weights_sum:65 != placed_weights_sum:90; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
8,0.400000,0.003000,[],['2'],1307.182550,"[('2', 7)]",19,7,[2],False,"['yi:0 != xij:1; ', 'real_weights_sum:19 != placed_weights_sum:7; ']",0.100000,0.500000
9,0.800000,0.001000,[],"['3', '2', '1']",1541.625738,"[('1', 10), ('2', 6), ('3', 9)]",25,25,"[1, 3, 0, 2]",False,['yi:0 != xij:3; '],0.100000,0.500000
10,1.300000,0.001000,[],"['2', '3', '0', '1']",2105.786324,"[('0', 9), ('1', 8), ('2', 9), ('3', 7)]",33,33,"[1, 2, 0, 4, 3]",False,['yi:0 != xij:4; '],0.100000,0.500000
11,2.500000,0.001000,"['0', '5']","['1', '2', '3', '5', '0']",2618.535042,"[('0', 15), ('1', 8), ('2', 8), ('3', 8), ('5', 11)]",43,50,"[2, 4, 3, 1, 0, 4, 5]",False,"['yi:2 != xij:5; ', 'real_weights_sum:43 != placed_weights_sum:50; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
12,3.100000,0.001000,['0'],"['1', '4', '3', '5', '0']",3407.170057,"[('0', 19), ('1', 9), ('3', 5), ('4', 12), ('5', 15)]",50,60,"[1, 4, 6, 5, 4, 1, 3, 0, 3]",False,"['yi:1 != xij:5; ', 'real_weights_sum:50 != placed_weights_sum:60; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
13,2.800000,0.001000,[],"['1', '4', '2', '5', '0', '6', '7']",5344.728470,"[('0', 7), ('1', 6), ('2', 7), ('4', 8), ('5', 11), ('6', 7), ('7', 6)]",49,52,"[0, 1, 0, 2, 4, 6, 3, 1]",False,"['yi:0 != xij:7; ', 'real_weights_sum:49 != placed_weights_sum:52; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
14,4.400000,0.001000,"['6', '5', '8']","['8', '3', '0', '5', '6', '7']",4915.155649,"[('0', 14), ('3', 9), ('5', 14), ('6', 20), ('7', 8), ('8', 19)]",61,84,"[0, 6, 1, 1, 5, 2, 4, 8, 8, 0, 5, 6]",False,"['yi:3 != xij:6; ', 'real_weights_sum:61 != placed_weights_sum:84; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
15,4.900000,0.001000,"['4', '7']","['9', '1', '4', '2', '5', '0', '6', '7']",6967.071533,"[('0', 8), ('1', 11), ('2', 8), ('4', 14), ('5', 8), ('6', 17), ('7', 25), ('9', 6)]",71,97,"[8, 4, 9, 7, 0, 1, 8, 5, 6, 1, 2, 4, 5, 1]",False,"['yi:2 != xij:8; ', 'real_weights_sum:71 != placed_weights_sum:97; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
16,0.400000,0.003000,[],['2'],1061.110258,"[('2', 7)]",19,7,[2],False,"['yi:0 != xij:1; ', 'real_weights_sum:19 != placed_weights_sum:7; ']",0.100000,0.500000
17,0.600000,0.001000,[],"['2', '0']",1546.988964,"[('0', 9), ('2', 9)]",23,18,"[1, 0, 3]",False,"['yi:0 != xij:2; ', 'real_weights_sum:23 != placed_weights_sum:18; ']",0.100000,0.500000
18,1.300000,0.001000,['2'],"['2', '3', '0', '1']",2109.177113,"[('0', 6), ('1', 5), ('2', 11), ('3', 8)]",30,30,"[3, 0, 1, 2, 4]",False,"['yi:1 != xij:4; ', 'Some bins are overfilled; ']",0.100000,0.500000
19,2.000000,0.001000,[],"['4', '2', '3', '0', '5']",2633.443117,"[('0', 8), ('2', 14), ('3', 9), ('4', 8), ('5', 11)]",42,50,"[5, 2, 5, 1, 4, 0, 3]",False,"['yi:0 != xij:5; ', 'real_weights_sum:42 != placed_weights_sum:50; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
20,2.200000,0.001000,[],"['1', '4', '2', '3', '0']",4305.260181,"[('0', 4), ('1', 10), ('2', 12), ('3', 9), ('4', 9)]",44,44,"[2, 5, 6, 3, 6, 0, 1]",False,"['yi:0 != xij:5; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
21,3.300000,0.001000,['5'],"['1', '4', '2', '5', '0', '6', '7']",4554.857492,"[('0', 11), ('1', 6), ('2', 8), ('4', 7), ('5', 19), ('6', 8), ('7', 8)]",52,67,"[2, 7, 7, 0, 6, 4, 5, 6, 1, 4]",False,"['yi:1 != xij:7; ', 'real_weights_sum:52 != placed_weights_sum:67; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
22,4.200000,0.001000,['4'],"['1', '4', '8', '2', '3', '0', '5', '6', '7']",6143.241405,"[('0', 9), ('1', 15), ('2', 8), ('3', 5), ('4', 17), ('5', 5), ('6', 8), ('7', 7), ('8', 8)]",64,82,"[3, 1, 6, 1, 8, 0, 7, 8, 7, 6, 4]",False,"['yi:1 != xij:9; ', 'real_weights_sum:64 != placed_weights_sum:82; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
23,3.700000,0.001000,"['4', '2']","['9', '1', '4', '2', '5', '0', '7']",7526.108742,"[('0', 10), ('1', 4), ('2', 17), ('4', 16), ('5', 10), ('7', 9), ('9', 7)]",51,73,"[3, 4, 4, 0, 6, 8, 0, 5, 9, 2, 6, 7, 9, 5]",False,"['yi:2 != xij:7; ', 'real_weights_sum:51 != placed_weights_sum:73; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
24,0.400000,0.001000,[],['2'],1077.004910,"[('2', 10)]",17,10,"[1, 2]",False,"['yi:0 != xij:1; ', 'real_weights_sum:17 != placed_weights_sum:10; ']",0.100000,0.500000
25,0.900000,0.001000,[],"['3', '2', '1']",1527.896881,"[('1', 10), ('2', 7), ('3', 8)]",25,25,"[1, 3, 2, 0]",False,['yi:0 != xij:3; '],0.100000,0.500000
26,1.400000,0.001000,['3'],"['4', '3', '0', '1']",2072.098255,"[('0', 7), ('1', 7), ('3', 17), ('4', 8)]",32,39,"[3, 1, 0, 1, 4, 2]",False,"['yi:1 != xij:4; ', 'real_weights_sum:32 != placed_weights_sum:39; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
27,2.300000,0.001000,['0'],"['4', '3', '0', '1']",3170.245886,"[('0', 18), ('1', 8), ('3', 9), ('4', 6)]",46,41,"[3, 4, 2, 3, 5]",False,"['yi:1 != xij:4; ', 'real_weights_sum:46 != placed_weights_sum:41; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
28,2.400000,0.001000,['4'],"['1', '4', '2', '3', '0', '5']",4253.539801,"[('0', 8), ('1', 9), ('2', 6), ('3', 4), ('4', 12), ('5', 9)]",40,48,"[4, 5, 6, 3, 2, 4, 0, 1]",False,"['yi:1 != xij:6; ', 'real_weights_sum:40 != placed_weights_sum:48; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
29,3.900000,0.001000,"['3', '2', '5']","['1', '3', '5', '2', '6', '7']",4048.358440,"[('1', 12), ('2', 17), ('3', 20), ('5', 15), ('6', 8), ('7', 8)]",57,80,"[2, 6, 1, 7, 0, 4, 5, 0, 3, 7, 4]",False,"['yi:3 != xij:6; ', 'real_weights_sum:57 != placed_weights_sum:80; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
30,3.500000,0.002000,"['2', '0']","['8', '4', '2', '3', '0', '5']",6040.679932,"[('0', 18), ('2', 27), ('3', 8), ('4', 9), ('5', 9), ('8', 5)]",53,76,"[3, 5, 6, 3, 5, 6, 7, 8, 0, 4, 4, 1]",False,"['yi:2 != xij:6; ', 'real_weights_sum:53 != placed_weights_sum:76; ', 'Some bins are overfilled; ', 'Some items are used multiple times.']",0.100000,0.500000
